datetime,RCORR_E
2012-03-07 11:28:00,104.902
2012-03-07 11:29:00,109.02600000000001
2012-03-07 11:30:00,104.287
2012-03-07 11:31:00,108.99
2012-03-07 11:32:00,107.141
2012-03-07 11:33:00,106.227
2012-03-07 11:34:00,103.89399999999999
2012-03-07 11:35:00,106.113
2012-03-07 11:36:00,111.041
2012-03-07 11:37:00,107.89
2012-03-07 11:38:00,107.456
2012-03-07 11:39:00,109.95
2012-03-07 11:40:00,108.729
2012-03-07 11:41:00,107.01899999999999
2012-03-07 11:42:00,105.81
2012-03-07 11:43:00,103.74600000000001
2012-03-07 11:44:00,105.262
2012-03-07 11:45:00,108.275
2012-03-07 11:46:00,102.931
2012-03-07 11:47:00,102.865
2012-03-07 11:48:00,105.904
2012-03-07 11:49:00,107.16
2012-03-07 11:50:00,106.499
2012-03-07 11:51:00,107.652
2012-03-07 11:52:00,106.085
2012-03-07 11:53:00,110.113
2012-03-07 11:54:00,107.00299999999999
2012-03-07 11:55:00,106.959
2012-03-07 11:56:00,106.774
2012-03-07 11:57:00,107.081
2012-03-07 11:58:00,105.37
2012-03-07 11:59:00,109.92
2012-03-07 12:00:00,108.90100000000001
2012-03-07 12:01:00,107.62700000000001
2012-03-07 12:02:00,108.69200000000001
2012-03-07 12:03:00,103.73899999999999
2012-03-07 12:04:00,105.087
2012-03-07 12:05:00,103.979
2012-03-07 12:06:00,102.98899999999999
2012-03-07 12:07:00,107.116
2012-03-07 12:08:00,107.736
2012-03-07 12:09:00,103.88600000000001
2012-03-07 12:10:00,107.49600000000001
2012-03-07 12:11:00,107.774
2012-03-07 12:12:00,109.251
2012-03-07 12:13:00,110.97
2012-03-07 12:14:00,106.604
2012-03-07 12:15:00,103.625
2012-03-07 12:16:00,103.848
2012-03-07 12:17:00,110.726
2012-03-07 12:18:00,107.02
2012-03-07 12:19:00,107.546
2012-03-07 12:20:00,103.213
2012-03-07 12:21:00,105.90899999999999
2012-03-07 12:22:00,107.77799999999999
2012-03-07 12:23:00,103.794
2012-03-07 12:24:00,108.939
2012-03-07 12:25:00,106.831
2012-03-07 12:26:00,105.95200000000001
2012-03-07 12:27:00,102.74700000000001
2012-03-07 12:28:00,111.939
2012-03-07 12:29:00,109.655
2012-03-07 12:30:00,104.36399999999999
2012-03-07 12:31:00,105.956
2012-03-07 12:32:00,107.588
2012-03-07 12:33:00,107.764
2012-03-07 12:34:00,106.36399999999999
2012-03-07 12:35:00,106.23100000000001
2012-03-07 12:36:00,109.398
2012-03-07 12:37:00,108.273
2012-03-07 12:38:00,107.54299999999999
2012-03-07 12:39:00,107.3
2012-03-07 12:40:00,110.43799999999999
2012-03-07 12:41:00,109.979
2012-03-07 12:42:00,104.225
2012-03-07 12:43:00,107.37799999999999
2012-03-07 12:44:00,104.55
2012-03-07 12:45:00,104.464
2012-03-07 12:46:00,108.208
2012-03-07 12:47:00,111.93299999999999
2012-03-07 12:48:00,106.884
2012-03-07 12:49:00,104.844
2012-03-07 12:50:00,106.516
2012-03-07 12:51:00,106.258
2012-03-07 12:52:00,103.463
2012-03-07 12:53:00,109.134
2012-03-07 12:54:00,107.055
2012-03-07 12:55:00,105.84700000000001
2012-03-07 12:56:00,108.21700000000001
2012-03-07 12:57:00,104.12200000000001
2012-03-07 12:58:00,102.57
2012-03-07 12:59:00,109.97200000000001
2012-03-07 13:00:00,107.42200000000001
2012-03-07 13:01:00,105.37299999999999
2012-03-07 13:02:00,108.15799999999999
2012-03-07 13:03:00,106.31200000000001
2012-03-07 13:04:00,102.929
2012-03-07 13:05:00,100.40700000000001
2012-03-07 13:06:00,104.74799999999999
2012-03-07 13:07:00,108.626
2012-03-07 13:08:00,106.359
2012-03-07 13:09:00,107.62100000000001
2012-03-07 13:10:00,109.99
2012-03-07 13:11:00,108.785
2012-03-07 13:12:00,102.322
2012-03-07 13:13:00,107.40100000000001
2012-03-07 13:14:00,102.154
2012-03-07 13:15:00,108.132
2012-03-07 13:16:00,112.148
2012-03-07 13:17:00,108.292
2012-03-07 13:18:00,106.815
2012-03-07 13:19:00,106.225
2012-03-07 13:20:00,106.07700000000001
2012-03-07 13:21:00,108.755
2012-03-07 13:22:00,106.51799999999999
2012-03-07 13:23:00,106.912
2012-03-07 13:24:00,107.795
2012-03-07 13:25:00,108.096
2012-03-07 13:26:00,106.01799999999999
2012-03-07 13:27:00,107.213
2012-03-07 13:28:00,104.80799999999999
2012-03-07 13:29:00,103.633
2012-03-07 13:30:00,107.73100000000001
2012-03-07 13:31:00,105.971
2012-03-07 13:32:00,104.141
2012-03-07 13:33:00,108.473
2012-03-07 13:34:00,105.632
2012-03-07 13:35:00,106.162
2012-03-07 13:36:00,104.93700000000001
2012-03-07 13:37:00,107.325
2012-03-07 13:38:00,102.87200000000001
2012-03-07 13:39:00,105.3
2012-03-07 13:40:00,105.756
2012-03-07 13:41:00,108.277
2012-03-07 13:42:00,109.464
2012-03-07 13:43:00,109.08200000000001
2012-03-07 13:44:00,107.384
2012-03-07 13:45:00,107.32600000000001
2012-03-07 13:46:00,104.624
2012-03-07 13:47:00,107.54
2012-03-07 13:48:00,104.48
2012-03-07 13:49:00,111.235
2012-03-07 13:50:00,105.745
2012-03-07 13:51:00,106.334
2012-03-07 13:52:00,105.624
2012-03-07 13:53:00,103.38799999999999
2012-03-07 13:54:00,108.486
2012-03-07 13:55:00,105.823
2012-03-07 13:56:00,107.445
2012-03-07 13:57:00,106.505
2012-03-07 13:58:00,105.939
2012-03-07 13:59:00,105.238
2012-03-07 14:00:00,107.99799999999999
2012-03-07 14:01:00,107.448
2012-03-07 14:02:00,109.806
2012-03-07 14:03:00,105.725
2012-03-07 14:04:00,104.65700000000001
2012-03-07 14:05:00,111.182
2012-03-07 14:06:00,105.725
2012-03-07 14:07:00,105.64299999999999
2012-03-07 14:08:00,112.93299999999999
2012-03-07 14:09:00,104.73899999999999
2012-03-07 14:10:00,108.736
2012-03-07 14:11:00,104.755
2012-03-07 14:12:00,102.64
2012-03-07 14:13:00,110.367
2012-03-07 14:14:00,102.363
2012-03-07 14:15:00,100.045
2012-03-07 14:16:00,104.829
2012-03-07 14:17:00,108.571
2012-03-07 14:18:00,108.73
2012-03-07 14:19:00,106.48700000000001
2012-03-07 14:20:00,104.85600000000001
2012-03-07 14:21:00,107.904
2012-03-07 14:22:00,106.206
2012-03-07 14:23:00,103.755
2012-03-07 14:24:00,106.113
2012-03-07 14:25:00,104.331
2012-03-07 14:26:00,108.397
2012-03-07 14:27:00,106.444
2012-03-07 14:28:00,107.29899999999999
2012-03-07 14:29:00,104.039
2012-03-07 14:30:00,107.669
2012-03-07 14:31:00,106.59899999999999
2012-03-07 14:32:00,104.79
2012-03-07 14:33:00,105.81700000000001
2012-03-07 14:34:00,104.985
2012-03-07 14:35:00,106.70700000000001
2012-03-07 14:36:00,105.024
2012-03-07 14:37:00,103.814
2012-03-07 14:38:00,106.882
2012-03-07 14:39:00,105.455
2012-03-07 14:40:00,102.71799999999999
2012-03-07 14:41:00,102.994
2012-03-07 14:42:00,104.266
2012-03-07 14:43:00,105.094
2012-03-07 14:44:00,106.70700000000001
2012-03-07 14:45:00,108.001
2012-03-07 14:46:00,106.155
2012-03-07 14:47:00,107.064
2012-03-07 14:48:00,104.884
2012-03-07 14:49:00,105.04700000000001
2012-03-07 14:50:00,104.367
2012-03-07 14:51:00,106.539
2012-03-07 14:52:00,108.742
2012-03-07 14:53:00,105.12100000000001
2012-03-07 14:54:00,111.65799999999999
2012-03-07 14:55:00,110.53200000000001
2012-03-07 14:56:00,106.35600000000001
2012-03-07 14:57:00,106.985
2012-03-07 14:58:00,103.711
2012-03-07 14:59:00,104.309
2012-03-07 15:00:00,106.92399999999999
2012-03-07 15:01:00,104.74
2012-03-07 15:02:00,106.516
2012-03-07 15:03:00,104.709
2012-03-07 15:04:00,105.641
2012-03-07 15:05:00,105.191
2012-03-07 15:06:00,103.37700000000001
2012-03-07 15:07:00,103.427
2012-03-07 15:08:00,99.315
2012-03-07 15:09:00,104.04899999999999
2012-03-07 15:10:00,107.791
2012-03-07 15:11:00,102.67200000000001
2012-03-07 15:12:00,104.48
2012-03-07 15:13:00,102.835
2012-03-07 15:14:00,111.227
2012-03-07 15:15:00,104.209
2012-03-07 15:16:00,103.883
2012-03-07 15:17:00,106.598
2012-03-07 15:18:00,106.62899999999999
2012-03-07 15:19:00,107.81200000000001
2012-03-07 15:20:00,105.62100000000001
2012-03-07 15:21:00,106.338
2012-03-07 15:22:00,105.272
2012-03-07 15:23:00,106.361
2012-03-07 15:24:00,108.541
2012-03-07 15:25:00,102.425
2012-03-07 15:26:00,105.655
2012-03-07 15:27:00,108.16
2012-03-07 15:28:00,109.458
2012-03-07 15:29:00,105.54700000000001
2012-03-07 15:30:00,106.399
2012-03-07 15:31:00,106.368
2012-03-07 15:32:00,105.895
2012-03-07 15:33:00,104.20200000000001
2012-03-07 15:34:00,106.469
2012-03-07 15:35:00,106.779
2012-03-07 15:36:00,108.85600000000001
2012-03-07 15:37:00,104.59700000000001
2012-03-07 15:38:00,108.096
2012-03-07 15:39:00,108.39399999999999
2012-03-07 15:40:00,104.272
2012-03-07 15:41:00,108.09899999999999
2012-03-07 15:42:00,102.54799999999999
2012-03-07 15:43:00,108.63799999999999
2012-03-07 15:44:00,102.485
2012-03-07 15:45:00,105.90299999999999
2012-03-07 15:46:00,104.44200000000001
2012-03-07 15:47:00,104.88
2012-03-07 15:48:00,103.272
2012-03-07 15:49:00,103.721
2012-03-07 15:50:00,105.256
2012-03-07 15:51:00,107.176
2012-03-07 15:52:00,100.527
2012-03-07 15:53:00,109.51899999999999
2012-03-07 15:54:00,107.03299999999999
2012-03-07 15:55:00,104.338
2012-03-07 15:56:00,103.575
2012-03-07 15:57:00,103.509
2012-03-07 15:58:00,106.85
2012-03-07 15:59:00,103.56700000000001
2012-03-07 16:00:00,105.309
2012-03-07 16:01:00,104.92200000000001
2012-03-07 16:02:00,106.07600000000001
2012-03-07 16:03:00,110.09299999999999
2012-03-07 16:04:00,106.369
2012-03-07 16:05:00,109.338
2012-03-07 16:06:00,108.796
2012-03-07 16:07:00,107.743
2012-03-07 16:08:00,109.179
2012-03-07 16:09:00,106.385
2012-03-07 16:10:00,103.088
2012-03-07 16:11:00,108.292
2012-03-07 16:12:00,107.444
2012-03-07 16:13:00,108.044
2012-03-07 16:14:00,105.131
2012-03-07 16:15:00,106.35
2012-03-07 16:16:00,104.59700000000001
2012-03-07 16:17:00,103.939
2012-03-07 16:18:00,104.404
2012-03-07 16:19:00,106.23
2012-03-07 16:20:00,104.837
2012-03-07 16:21:00,106.18
2012-03-07 16:22:00,102.419
2012-03-07 16:23:00,106.249
2012-03-07 16:24:00,106.818
2012-03-07 16:25:00,104.539
2012-03-07 16:26:00,103.912
2012-03-07 16:27:00,107.521
2012-03-07 16:28:00,106.33
2012-03-07 16:29:00,105.015
2012-03-07 16:30:00,100.411
2012-03-07 16:31:00,107.43299999999999
2012-03-07 16:32:00,106.214
2012-03-07 16:33:00,109.088
2012-03-07 16:34:00,105.959
2012-03-07 16:35:00,104.906
2012-03-07 16:36:00,105.46700000000001
2012-03-07 16:37:00,107.014
2012-03-07 16:38:00,101.824
2012-03-07 16:39:00,106.353
2012-03-07 16:40:00,107.601
2012-03-07 16:41:00,105.714
2012-03-07 16:42:00,106.352
2012-03-07 16:43:00,106.166
2012-03-07 16:44:00,106.12
2012-03-07 16:45:00,102.51
2012-03-07 16:46:00,104.95200000000001
2012-03-07 16:47:00,102.178
2012-03-07 16:48:00,102.561
2012-03-07 16:49:00,100.846
2012-03-07 16:50:00,103.62
2012-03-07 16:51:00,102.376
2012-03-07 16:52:00,106.37299999999999
2012-03-07 16:53:00,104.956
2012-03-07 16:54:00,107.319
2012-03-07 16:55:00,104.93299999999999
2012-03-07 16:56:00,102.60799999999999
2012-03-07 16:57:00,103.11
2012-03-07 16:58:00,108.63600000000001
2012-03-07 16:59:00,107.296
2012-03-07 17:00:00,104.604
2012-03-07 17:01:00,101.238
2012-03-07 17:02:00,107.167
2012-03-07 17:03:00,107.912
2012-03-07 17:04:00,105.20200000000001
2012-03-07 17:05:00,103.779
2012-03-07 17:06:00,105.171
2012-03-07 17:07:00,107.456
2012-03-07 17:08:00,107.73700000000001
2012-03-07 17:09:00,106.50200000000001
2012-03-07 17:10:00,106.039
2012-03-07 17:11:00,104.56200000000001
2012-03-07 17:12:00,103.235
2012-03-07 17:13:00,107.583
2012-03-07 17:14:00,104.257
2012-03-07 17:15:00,104.728
2012-03-07 17:16:00,103.459
2012-03-07 17:17:00,103.485
2012-03-07 17:18:00,105.492
2012-03-07 17:19:00,108.311
2012-03-07 17:20:00,103.991
2012-03-07 17:21:00,106.85700000000001
2012-03-07 17:22:00,104.415
2012-03-07 17:23:00,106.72200000000001
2012-03-07 17:24:00,104.022
2012-03-07 17:25:00,104.272
2012-03-07 17:26:00,104.08
2012-03-07 17:27:00,104.041
2012-03-07 17:28:00,105.41799999999999
2012-03-07 17:29:00,104.689
2012-03-07 17:30:00,107.736
2012-03-07 17:31:00,108.279
2012-03-07 17:32:00,106.07700000000001
2012-03-07 17:33:00,106.60799999999999
2012-03-07 17:34:00,106.524
2012-03-07 17:35:00,104.777
2012-03-07 17:36:00,107.41
2012-03-07 17:37:00,104.319
2012-03-07 17:38:00,103.76799999999999
2012-03-07 17:39:00,104.365
2012-03-07 17:40:00,102.461
2012-03-07 17:41:00,107.213
2012-03-07 17:42:00,100.387
2012-03-07 17:43:00,110.527
2012-03-07 17:44:00,105.988
2012-03-07 17:45:00,103.87899999999999
2012-03-07 17:46:00,107.598
2012-03-07 17:47:00,107.194
2012-03-07 17:48:00,106.51100000000001
2012-03-07 17:49:00,112.589
2012-03-07 17:50:00,110.478
2012-03-07 17:51:00,104.523
2012-03-07 17:52:00,104.396
2012-03-07 17:53:00,104.62700000000001
2012-03-07 17:54:00,102.191
2012-03-07 17:55:00,103.29700000000001
2012-03-07 17:56:00,102.75
2012-03-07 17:57:00,108.955
2012-03-07 17:58:00,107.39
2012-03-07 17:59:00,100.95
2012-03-07 18:00:00,107.698
2012-03-07 18:01:00,106.01799999999999
2012-03-07 18:02:00,102.897
2012-03-07 18:03:00,108.051
2012-03-07 18:04:00,109.631
2012-03-07 18:05:00,103.941
2012-03-07 18:06:00,108.054
2012-03-07 18:07:00,103.348
2012-03-07 18:08:00,107.96600000000001
2012-03-07 18:09:00,106.395
2012-03-07 18:10:00,103.98
2012-03-07 18:11:00,102.601
2012-03-07 18:12:00,100.039
2012-03-07 18:13:00,108.255
2012-03-07 18:14:00,109.33
2012-03-07 18:15:00,102.959
2012-03-07 18:16:00,106.464
2012-03-07 18:17:00,108.06200000000001
2012-03-07 18:18:00,105.54
2012-03-07 18:19:00,103.117
2012-03-07 18:20:00,104.45700000000001
2012-03-07 18:21:00,103.641
2012-03-07 18:22:00,105.19200000000001
2012-03-07 18:23:00,105.181
2012-03-07 18:24:00,103.833
2012-03-07 18:25:00,104.684
2012-03-07 18:26:00,104.053
2012-03-07 18:27:00,106.197
2012-03-07 18:28:00,105.12700000000001
2012-03-07 18:29:00,109.115
2012-03-07 18:30:00,106.809
2012-03-07 18:31:00,105.45
2012-03-07 18:32:00,104.449
2012-03-07 18:33:00,108.29
2012-03-07 18:34:00,105.73899999999999
2012-03-07 18:35:00,101.07700000000001
2012-03-07 18:36:00,102.34
2012-03-07 18:37:00,103.602
2012-03-07 18:38:00,104.969
2012-03-07 18:39:00,103.87200000000001
2012-03-07 18:40:00,102.65899999999999
2012-03-07 18:41:00,104.53399999999999
2012-03-07 18:42:00,102.779
2012-03-07 18:43:00,108.929
2012-03-07 18:44:00,103.941
2012-03-07 18:45:00,104.01799999999999
2012-03-07 18:46:00,104.23
2012-03-07 18:47:00,108.486
2012-03-07 18:48:00,106.285
2012-03-07 18:49:00,103.34899999999999
2012-03-07 18:50:00,102.228
2012-03-07 18:51:00,109.079
2012-03-07 18:52:00,102.37899999999999
2012-03-07 18:53:00,107.26299999999999
2012-03-07 18:54:00,106.012
2012-03-07 18:55:00,106.447
2012-03-07 18:56:00,104.90700000000001
2012-03-07 18:57:00,101.39299999999999
2012-03-07 18:58:00,106.766
2012-03-07 18:59:00,105.38
2012-03-07 19:00:00,106.98899999999999
2012-03-07 19:01:00,108.404
2012-03-07 19:02:00,105.007
2012-03-07 19:03:00,105.484
2012-03-07 19:04:00,105.184
2012-03-07 19:05:00,103.36399999999999
2012-03-07 19:06:00,104.25299999999999
2012-03-07 19:07:00,105.98100000000001
2012-03-07 19:08:00,100.866
2012-03-07 19:09:00,105.81200000000001
2012-03-07 19:10:00,103.741
2012-03-07 19:11:00,106.97399999999999
2012-03-07 19:12:00,100.30799999999999
2012-03-07 19:13:00,103.741
2012-03-07 19:14:00,104.061
2012-03-07 19:15:00,103.795
2012-03-07 19:16:00,105.92299999999999
2012-03-07 19:17:00,103.926
2012-03-07 19:18:00,105.353
2012-03-07 19:19:00,105.068
2012-03-07 19:20:00,105.656
2012-03-07 19:21:00,108.667
2012-03-07 19:22:00,103.37200000000001
2012-03-07 19:23:00,103.618
2012-03-07 19:24:00,107.395
2012-03-07 19:25:00,104.36399999999999
2012-03-07 19:26:00,104.449
2012-03-07 19:27:00,104.199
2012-03-07 19:28:00,105.126
2012-03-07 19:29:00,104.67200000000001
2012-03-07 19:30:00,105.068
2012-03-07 19:31:00,103.368
2012-03-07 19:32:00,105.426
2012-03-07 19:33:00,101.611
2012-03-07 19:34:00,100.196
2012-03-07 19:35:00,105.156
2012-03-07 19:36:00,103.103
2012-03-07 19:37:00,108.137
2012-03-07 19:38:00,105.052
2012-03-07 19:39:00,106.48299999999999
2012-03-07 19:40:00,101.895
2012-03-07 19:41:00,103.772
2012-03-07 19:42:00,102.883
2012-03-07 19:43:00,103.34899999999999
2012-03-07 19:44:00,103.584
2012-03-07 19:45:00,104.045
2012-03-07 19:46:00,102.499
2012-03-07 19:47:00,107.19
2012-03-07 19:48:00,107.816
2012-03-07 19:49:00,107.586
2012-03-07 19:50:00,102.061
2012-03-07 19:51:00,103.068
2012-03-07 19:52:00,105.414
2012-03-07 19:53:00,104.36
2012-03-07 19:54:00,102.60700000000001
2012-03-07 19:55:00,104.406
2012-03-07 19:56:00,107.82
2012-03-07 19:57:00,102.227
2012-03-07 19:58:00,99.98299999999999
2012-03-07 19:59:00,105.336
2012-03-07 20:00:00,105.92
2012-03-07 20:01:00,107.208
2012-03-07 20:02:00,101.101
2012-03-07 20:03:00,106.824
2012-03-07 20:04:00,105.47399999999999
2012-03-07 20:05:00,104.81700000000001
2012-03-07 20:06:00,106.09700000000001
2012-03-07 20:07:00,106.835
2012-03-07 20:08:00,102.189
2012-03-07 20:09:00,102.708
2012-03-07 20:10:00,109.844
2012-03-07 20:11:00,103.803
2012-03-07 20:12:00,105.84700000000001
2012-03-07 20:13:00,107.13799999999999
2012-03-07 20:14:00,105.65899999999999
2012-03-07 20:15:00,102.708
2012-03-07 20:16:00,105.62
2012-03-07 20:17:00,101.928
2012-03-07 20:18:00,101.029
2012-03-07 20:19:00,102.277
2012-03-07 20:20:00,105.301
2012-03-07 20:21:00,105.167
2012-03-07 20:22:00,105.171
2012-03-07 20:23:00,104.99799999999999
2012-03-07 20:24:00,101.836
2012-03-07 20:25:00,105.62
2012-03-07 20:26:00,104.61399999999999
2012-03-07 20:27:00,100.868
2012-03-07 20:28:00,104.22200000000001
2012-03-07 20:29:00,102.946
2012-03-07 20:30:00,104.164
2012-03-07 20:31:00,104.444
2012-03-07 20:32:00,103.584
2012-03-07 20:33:00,99.213
2012-03-07 20:34:00,101.61399999999999
2012-03-07 20:35:00,105.262
2012-03-07 20:36:00,104.41
2012-03-07 20:37:00,100.37299999999999
2012-03-07 20:38:00,102.439
2012-03-07 20:39:00,102.17
2012-03-07 20:40:00,105.535
2012-03-07 20:41:00,96.639
2012-03-07 20:42:00,101.544
2012-03-07 20:43:00,102.79700000000001
2012-03-07 20:44:00,102.01299999999999
2012-03-07 20:45:00,104.76700000000001
2012-03-07 20:46:00,103.603
2012-03-07 20:47:00,100.807
2012-03-07 20:48:00,99.325
2012-03-07 20:49:00,103.745
2012-03-07 20:50:00,103.98299999999999
2012-03-07 20:51:00,105.69200000000001
2012-03-07 20:52:00,104.73200000000001
2012-03-07 20:53:00,106.35600000000001
2012-03-07 20:54:00,100.585
2012-03-07 20:55:00,103.68799999999999
2012-03-07 20:56:00,102.95100000000001
2012-03-07 20:57:00,105.208
2012-03-07 20:58:00,103.45299999999999
2012-03-07 20:59:00,102.12899999999999
2012-03-07 21:00:00,104.167
2012-03-07 21:01:00,103.04299999999999
2012-03-07 21:02:00,103.49600000000001
2012-03-07 21:03:00,102.82799999999999
2012-03-07 21:04:00,102.43700000000001
2012-03-07 21:05:00,104.682
2012-03-07 21:06:00,102.936
2012-03-07 21:07:00,101.374
2012-03-07 21:08:00,104.766
2012-03-07 21:09:00,105.991
2012-03-07 21:10:00,104.23700000000001
2012-03-07 21:11:00,101.385
2012-03-07 21:12:00,104.755
2012-03-07 21:13:00,104.33200000000001
2012-03-07 21:14:00,103.895
2012-03-07 21:15:00,100.90899999999999
2012-03-07 21:16:00,103.05799999999999
2012-03-07 21:17:00,104.49
2012-03-07 21:18:00,107.609
2012-03-07 21:19:00,102.375
2012-03-07 21:20:00,102.98899999999999
2012-03-07 21:21:00,109.12700000000001
2012-03-07 21:22:00,103.999
2012-03-07 21:23:00,106.63600000000001
2012-03-07 21:24:00,103.749
2012-03-07 21:25:00,99.875
2012-03-07 21:26:00,103.569
2012-03-07 21:27:00,102.609
2012-03-07 21:28:00,106.087
2012-03-07 21:29:00,106.436
2012-03-07 21:30:00,97.47200000000001
2012-03-07 21:31:00,103.96
2012-03-07 21:32:00,101.292
2012-03-07 21:33:00,104.479
2012-03-07 21:34:00,103.98700000000001
2012-03-07 21:35:00,103.488
2012-03-07 21:36:00,101.626
2012-03-07 21:37:00,103.941
2012-03-07 21:38:00,104.70100000000001
2012-03-07 21:39:00,102.06
2012-03-07 21:40:00,105.189
2012-03-07 21:41:00,102.98100000000001
2012-03-07 21:42:00,97.971
2012-03-07 21:43:00,105.57700000000001
2012-03-07 21:44:00,104.072
2012-03-07 21:45:00,104.509
2012-03-07 21:46:00,101.76799999999999
2012-03-07 21:47:00,104.863
2012-03-07 21:48:00,106.015
2012-03-07 21:49:00,103.807
2012-03-07 21:50:00,100.527
2012-03-07 21:51:00,101.641
2012-03-07 21:52:00,105.76899999999999
2012-03-07 21:53:00,104.421
2012-03-07 21:54:00,103.02
2012-03-07 21:55:00,102.478
2012-03-07 21:56:00,99.53399999999999
2012-03-07 21:57:00,103.65700000000001
2012-03-07 21:58:00,104.359
2012-03-07 21:59:00,103.465
2012-03-07 22:00:00,105.26100000000001
2012-03-07 22:01:00,102.126
2012-03-07 22:02:00,102.279
2012-03-07 22:03:00,106.512
2012-03-07 22:04:00,106.92200000000001
2012-03-07 22:05:00,103.975
2012-03-07 22:06:00,101.869
2012-03-07 22:07:00,105.145
2012-03-07 22:08:00,107.15899999999999
2012-03-07 22:09:00,99.515
2012-03-07 22:10:00,103.684
2012-03-07 22:11:00,104.198
2012-03-07 22:12:00,105.206
2012-03-07 22:13:00,104.236
2012-03-07 22:14:00,101.038
2012-03-07 22:15:00,102.05
2012-03-07 22:16:00,103.147
2012-03-07 22:17:00,104.12100000000001
2012-03-07 22:18:00,100.236
2012-03-07 22:19:00,104.316
2012-03-07 22:20:00,107.48
2012-03-07 22:21:00,101.98100000000001
2012-03-07 22:22:00,100.571
2012-03-07 22:23:00,105.881
2012-03-07 22:24:00,101.656
2012-03-07 22:25:00,101.031
2012-03-07 22:26:00,105.44
2012-03-07 22:27:00,100.73200000000001
2012-03-07 22:28:00,102.281
2012-03-07 22:29:00,105.40899999999999
2012-03-07 22:30:00,105.435
2012-03-07 22:31:00,103.626
2012-03-07 22:32:00,103.829
2012-03-07 22:33:00,101.829
2012-03-07 22:34:00,105.152
2012-03-07 22:35:00,103.527
2012-03-07 22:36:00,102.676
2012-03-07 22:37:00,108.191
2012-03-07 22:38:00,103.60700000000001
2012-03-07 22:39:00,102.67200000000001
2012-03-07 22:40:00,108.891
2012-03-07 22:41:00,102.32700000000001
2012-03-07 22:42:00,103.074
2012-03-07 22:43:00,105.21799999999999
2012-03-07 22:44:00,100.19
2012-03-07 22:45:00,106.176
2012-03-07 22:46:00,105.083
2012-03-07 22:47:00,103.116
2012-03-07 22:48:00,108.88799999999999
2012-03-07 22:49:00,103.266
2012-03-07 22:50:00,100.516
2012-03-07 22:51:00,101.87799999999999
2012-03-07 22:52:00,104.083
2012-03-07 22:53:00,98.53399999999999
2012-03-07 22:54:00,103.316
2012-03-07 22:55:00,102.695
2012-03-07 22:56:00,101.43299999999999
2012-03-07 22:57:00,102.323
2012-03-07 22:58:00,101.69
2012-03-07 22:59:00,101.11
2012-03-07 23:00:00,104.171
